smiles	idnumber	name	mw	logp	hba	hbd	rotb	tpsa	fsp3	hac
CC1OCCC1NC1=NN2C=C(C)N=C2S1	IMED1547014520	6-methyl-N-(2-methyloxolan-3-yl)imidazo[2,1-b][1,3,4]thiadiazol-2-amine	238.316	1.689	6	1	2	51.45	0.6	16
CC1OCCC1NC1=NC(C#N)=C(C)C=C1	IMED1815842599	3-methyl-6-[(2-methyloxolan-3-yl)amino]pyridine-2-carbonitrile	217.272	1.851	4	1	2	57.94	0.5	16
CC(O)C(C)(C)NC1=NN2C=C(C)N=C2S1	IMED1542096412	3-methyl-3-({6-methylimidazo[2,1-b][1,3,4]thiadiazol-2-yl}amino)butan-2-ol	240.332	1.671	6	2	3	62.45	0.6	16
CC(O)CNC1(CCCC1)C1=NOC(C)=N1	IMED1912722043	1-{[1-(5-methyl-1,2,4-oxadiazol-3-yl)cyclopentyl]amino}propan-2-ol	225.292	1.118	5	2	4	71.18	0.818	16
CC(O)CNC1(CO)CC(C)CC(C)(C)C1	IMED1989779498	1-{[1-(hydroxymethyl)-3,3,5-trimethylcyclohexyl]amino}propan-2-ol	229.364	1.534	3	3	4	52.49	1.0	16
CC(O)CNC1CCCCC1NS(C)(=O)=O	IMED2069735635	N-{2-[(2-hydroxypropyl)amino]cyclohexyl}methanesulfonamide	250.364	-0.183	4	3	5	78.43	1.0	16
CC1COCCN1CCNC1=NC(C)=NS1	IMED1272410696	3-methyl-N-[2-(3-methylmorpholin-4-yl)ethyl]-1,2,4-thiadiazol-5-amine	242.348	0.979	6	1	4	50.28	0.8	16
CC(NC1=NN=C(O1)C1CC1)C1CCCO1	IMED1787622529	5-cyclopropyl-N-[1-(oxolan-2-yl)ethyl]-1,3,4-oxadiazol-2-amine	223.276	1.926	5	1	4	60.18	0.818	16
CCN(C)C(=O)CNC1C(C)CCNC1=O	IMED1994446041	N-ethyl-N-methyl-2-[(4-methyl-2-oxopiperidin-3-yl)amino]acetamide	227.308	-0.421	3	2	4	61.44	0.818	16
CC[C@@H](CO)NC1CCCC(C1)S(C)(=O)=O	IMED1935401803	(2S)-2-[(3-methanesulfonylcyclohexyl)amino]butan-1-ol	249.376	0.703	4	2	5	66.4	1.0	16
CCC1=NN=C(CNC2CCCCC2C)O1	IMED266236101	N-[(5-ethyl-1,3,4-oxadiazol-2-yl)methyl]-2-methylcyclohexan-1-amine	223.32	2.3	4	1	4	50.95	0.833	16
CCC1=NC(CNC2CCCCC2C)=NO1	IMED1688072588	N-[(5-ethyl-1,2,4-oxadiazol-3-yl)methyl]-2-methylcyclohexan-1-amine	223.32	2.3	4	1	4	50.95	0.833	16
CCNC1=NC2=C(N1C)C(=O)NC(=O)N2C	IMED805460229	8-(ethylamino)-3,7-dimethyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione	223.236	-0.608	6	2	2	84.71	0.444	16
CCC1=NC(C)=NC(NC2CCS(=O)C2)=C1	IMED1642194135	3-[(6-ethyl-2-methylpyrimidin-4-yl)amino]-1lambda4-thiolan-1-one	239.344	1.28	4	1	3	54.88	0.636	16
CCCNC1(CCCCC1)C1=NOC(C)=N1	IMED883602365	1-(5-methyl-1,2,4-oxadiazol-3-yl)-N-propylcyclohexan-1-amine	223.32	2.537	4	1	4	50.95	0.833	16
CCC1=NSC(NC2C(C)CCNC2=O)=N1	IMED1994255663	3-[(3-ethyl-1,2,4-thiadiazol-5-yl)amino]-4-methylpiperidin-2-one	240.332	1.037	5	2	3	66.91	0.7	16
CCC1=NOC(=N1)C(C)NC1CCCC1C	IMED1912509595	N-[1-(3-ethyl-1,2,4-oxadiazol-5-yl)ethyl]-2-methylcyclopentan-1-amine	223.32	2.471	4	1	4	50.95	0.833	16
CC(NCC1=NN=CN1C)C1(C)CCCO1	IMED2039636911	[(4-methyl-4H-1,2,4-triazol-3-yl)methyl][1-(2-methyloxolan-2-yl)ethyl]amine	224.308	0.862	5	1	4	51.97	0.818	16
CC1CCNC(=O)C1NC1=NC=C(Cl)C=N1	IMED1994256056	3-[(5-chloropyrimidin-2-yl)amino]-4-methylpiperidin-2-one	240.694	1.066	4	2	2	66.91	0.5	16
CCC1=C(F)C(NC2CCS(=O)C2)=NC=N1	IMED1558939543	3-[(6-ethyl-5-fluoropyrimidin-4-yl)amino]-1lambda4-thiolan-1-one	243.307	1.111	4	1	3	54.88	0.6	16
CCC1=NSC(NC2CCCCNC2=O)=N1	IMED1348439352	3-[(3-ethyl-1,2,4-thiadiazol-5-yl)amino]azepan-2-one	240.332	1.181	5	2	3	66.91	0.7	16
CCC1=NN=C(O1)C(C)NC1CCCC1C	IMED2000325873	N-[1-(5-ethyl-1,3,4-oxadiazol-2-yl)ethyl]-2-methylcyclopentan-1-amine	223.32	2.471	4	1	4	50.95	0.833	16
CCC1=NC(NC2CCS(=O)C2)=CC(C)=N1	IMED2091506739	3-[(2-ethyl-6-methylpyrimidin-4-yl)amino]-1lambda4-thiolan-1-one	239.344	1.28	4	1	3	54.88	0.636	16
CC[C@@H](CO)NC(C)C1CCS(=O)(=O)CC1	IMED1782611562	4-(1-{[(2S)-1-hydroxybutan-2-yl]amino}ethyl)-1lambda6-thiane-1,1-dione	249.376	0.56	4	2	5	66.4	1.0	16
COCCNC1CCCCC1NS(C)(=O)=O	IMED1912558030	N-{2-[(2-methoxyethyl)amino]cyclohexyl}methanesulfonamide	250.364	0.083	4	2	6	67.43	1.0	16
CN(C)C(=O)CCNC1CCCC(C1)C#N	IMED1695647816	3-[(3-cyanocyclohexyl)amino]-N,N-dimethylpropanamide	223.32	1.137	3	1	4	56.13	0.833	16
CN(C)C1=NC(NC2CCS(=O)C2)=CC=N1	IMED1465249706	3-{[2-(dimethylamino)pyrimidin-4-yl]amino}-1lambda4-thiolan-1-one	240.332	0.475	5	1	3	58.12	0.6	16
CN1CC(CC1=O)NC1=NC(C)=C(C)C=N1	IMED1546844672	4-[(4,5-dimethylpyrimidin-2-yl)amino]-1-methylpyrrolidin-2-one	220.276	0.736	4	1	2	58.12	0.545	16
CN1CC(CC1=O)NC1=NN=C(O1)C1CC1	IMED1900611351	4-[(5-cyclopropyl-1,3,4-oxadiazol-2-yl)amino]-1-methylpyrrolidin-2-one	222.248	0.59	5	1	3	71.26	0.7	16
CNC1=NC(=CC(C)=N1)C(=O)N1CC(C)C1	IMED2126079665	N,4-dimethyl-6-(3-methylazetidine-1-carbonyl)pyrimidin-2-amine	220.276	0.919	4	1	2	58.12	0.545	16
CNC1=NC(=CC(C)=N1)C(=O)N1CC(O)C1	IMED2119573467	1-[6-methyl-2-(methylamino)pyrimidine-4-carbonyl]azetidin-3-ol	222.248	-0.357	5	2	2	78.35	0.5	16
CC1(CO)CCCC1NCC1(O)CCCC1	IMED1855893236	1-({[2-(hydroxymethyl)-2-methylcyclopentyl]amino}methyl)cyclopentan-1-ol	227.348	1.432	3	3	4	52.49	1.0	16
CNC1=NC(=CC(C)=N1)C(=O)N1CCCO1	IMED1979375980	N,4-dimethyl-6-(1,2-oxazolidine-2-carbonyl)pyrimidin-2-amine	222.248	0.604	5	1	2	67.35	0.5	16
CNC1=C(C(=O)N2CC(CO)C2)C(C)=NS1	IMED1665644962	{1-[3-methyl-5-(methylamino)-1,2-thiazole-4-carbonyl]azetidin-3-yl}methanol	241.316	0.558	5	2	3	65.46	0.6	16
CN(C1CC1)C(=O)CNC1CCCC1C#N	IMED2161436013	2-[(2-cyanocyclopentyl)amino]-N-cyclopropyl-N-methylacetamide	221.304	0.889	3	1	4	56.13	0.833	16
CNS(=O)(=O)CCCNC1CCCC1(C)C	IMED1855887516	3-[(2,2-dimethylcyclopentyl)amino]-N-methylpropane-1-sulfonamide	248.392	1.094	3	2	6	58.2	1.0	16
CN(C)S(=O)(=O)NCCNC1CCCCC1	IMED2193901780	N-{2-[(dimethylsulfamoyl)amino]ethyl}cyclohexanamine	249.38	0.305	3	2	6	61.44	1.0	16
CN(C)S(=O)(=O)NCCNC1CCCSC1	IMED2193930370	N-{2-[(dimethylsulfamoyl)amino]ethyl}thian-3-amine	267.42	-0.132	4	2	6	61.44	1.0	16
CNS(=O)(=O)CCCNC1CCCCC1C	IMED1723122927	N-methyl-3-[(2-methylcyclohexyl)amino]propane-1-sulfonamide	248.392	1.094	3	2	6	58.2	1.0	16
CNC(=O)NC(=O)CNC(C)C1CCCC1	IMED1667937034	1-{2-[(1-cyclopentylethyl)amino]acetyl}-3-methylurea	227.308	0.61	3	3	4	70.23	0.818	16
CNC(=O)NC(=O)CNC(C)C1CCCO1	IMED1667490993	3-methyl-1-(2-{[1-(oxolan-2-yl)ethyl]amino}acetyl)urea	229.28	-0.401	4	3	4	79.46	0.8	16
CN(C)S(=O)(=O)NCCNC1CCSCC1	IMED2193901736	N-{2-[(dimethylsulfamoyl)amino]ethyl}thian-4-amine	267.42	-0.132	4	2	6	61.44	1.0	16
CNC(=O)NC(=O)CNC(C)C1CCOC1	IMED1688147104	3-methyl-1-(2-{[1-(oxolan-3-yl)ethyl]amino}acetyl)urea	229.28	-0.543	4	3	4	79.46	0.8	16
CN(C)S(=O)(=O)NCCNCC1CCSC1	IMED2193930703	dimethyl[(2-{[(thiolan-3-yl)methyl]amino}ethyl)sulfamoyl]amine	267.42	-0.275	4	2	7	61.44	1.0	16
CNS(=O)(=O)CCNCC1CCCCC1C	IMED1785841949	N-methyl-2-{[(2-methylcyclohexyl)methyl]amino}ethane-1-sulfonamide	248.392	0.951	3	2	6	58.2	1.0	16
CCC1=NN=C(CNC2CCCC2(C)C)O1	IMED1824201359	N-[(5-ethyl-1,3,4-oxadiazol-2-yl)methyl]-2,2-dimethylcyclopentan-1-amine	223.32	2.3	4	1	4	50.95	0.833	16
CN(C)C1=NC(NC2CCCC2)=NC(C)=N1	IMED1436099919	N4-cyclopentyl-N2,N2,6-trimethyl-1,3,5-triazine-2,4-diamine	221.308	1.601	5	1	3	53.94	0.727	16
CN1CCC(NC2CCCC2CCO)C1=O	IMED1912521681	3-{[2-(2-hydroxyethyl)cyclopentyl]amino}-1-methylpyrrolidin-2-one	226.32	0.358	3	2	4	52.57	0.917	16
CN1CCC(NC2CCCC2(C)CO)C1=O	IMED1824205149	3-{[2-(hydroxymethyl)-2-methylcyclopentyl]amino}-1-methylpyrrolidin-2-one	226.32	0.358	3	2	3	52.57	0.917	16
COC1(CNC2=NN=C(C)O2)CCOCC1	IMED1823749219	N-[(4-methoxyoxan-4-yl)methyl]-5-methyl-1,3,4-oxadiazol-2-amine	227.264	0.986	6	1	4	69.41	0.8	16
CCNC(=O)NC(=O)CNC1CCCC1C	IMED1912509985	3-ethyl-1-{2-[(2-methylcyclopentyl)amino]acetyl}urea	227.308	0.61	3	3	4	70.23	0.818	16
COCC(C)NC1CCC(CC1)S(C)(=O)=O	IMED1282087558	4-methanesulfonyl-N-(1-methoxypropan-2-yl)cyclohexan-1-amine	249.376	0.967	4	1	5	55.4	1.0	16
CNC(=O)C1CCCC1NC1CCNC1=O	IMED1552419003	N-methyl-2-[(2-oxopyrrolidin-3-yl)amino]cyclopentane-1-carboxamide	225.292	-0.621	3	3	3	70.23	0.818	16
CNC(=O)C1CCCC1NCC1(O)CCC1	IMED2063423990	2-{[(1-hydroxycyclobutyl)methyl]amino}-N-methylcyclopentane-1-carboxamide	226.32	0.406	3	3	4	61.36	0.917	16
CNC(=O)C1CCCC1NCC1(CC1)C#N	IMED2063425288	2-{[(1-cyanocyclopropyl)methyl]amino}-N-methylcyclopentane-1-carboxamide	221.304	0.794	3	2	4	64.92	0.833	16
CNC(=O)C1CCCC1NCC1CCCO1	IMED2063428145	N-methyl-2-{[(oxolan-2-yl)methyl]amino}cyclopentane-1-carboxamide	226.32	0.67	3	2	4	50.36	0.917	16
CN(C)C1=NC(NC2CC2(C)C)=NC(C)=N1	IMED1449873938	N4-(2,2-dimethylcyclopropyl)-N2,N2,6-trimethyl-1,3,5-triazine-2,4-diamine	221.308	1.456	5	1	3	53.94	0.727	16
CN(C)C(=O)CNC1(CCCCC1)C(N)=O	IMED1395498119	1-{[(dimethylcarbamoyl)methyl]amino}cyclohexane-1-carboxamide	227.308	-0.148	3	2	4	75.43	0.818	16
CCC1CCCCC1NCC1=NN=NN1C	IMED1731996990	2-ethyl-N-[(1-methyl-1H-1,2,3,4-tetrazol-5-yl)methyl]cyclohexan-1-amine	223.324	1.268	5	1	4	55.63	0.909	16
CNC(=O)C1CCCC1NC1=NC(C)=NS1	IMED1552258554	N-methyl-2-[(3-methyl-1,2,4-thiadiazol-5-yl)amino]cyclopentane-1-carboxamide	240.332	1.173	5	2	3	66.91	0.7	16
CCC(NC1CCCC2OCCC12)C(N)=O	IMED1419897376	2-[(octahydro-1-benzofuran-4-yl)amino]butanamide	226.32	0.797	3	2	4	64.35	0.917	16
CCC(NC1C2CCOC2C1(C)C)C(N)=O	IMED1256797533	2-({7,7-dimethyl-2-oxabicyclo[3.2.0]heptan-6-yl}amino)butanamide	226.32	0.653	3	2	4	64.35	0.917	16
CCC(NC1CCNC1=O)C1CCOCC1	IMED1460318423	3-{[1-(oxan-4-yl)propyl]amino}pyrrolidin-2-one	226.32	0.67	3	2	4	50.36	0.917	16
COC(C)CNC(C)C1CCS(=O)(=O)CC1	IMED1797403173	4-{1-[(2-methoxypropyl)amino]ethyl}-1lambda6-thiane-1,1-dione	249.376	0.824	4	1	5	55.4	1.0	16
CCC1CCCC1NC(C)C1=NN=NN1C	IMED2063415426	2-ethyl-N-[1-(1-methyl-1H-1,2,3,4-tetrazol-5-yl)ethyl]cyclopentan-1-amine	223.324	1.439	5	1	4	55.63	0.909	16
CCC1CCCC1NC(C)C(=O)NC(N)=O	IMED1912517883	{2-[(2-ethylcyclopentyl)amino]propanoyl}urea	227.308	0.738	3	3	4	84.22	0.818	16
CCC1CCCC1NCC(=O)NC(=O)NC	IMED1912517911	1-{2-[(2-ethylcyclopentyl)amino]acetyl}-3-methylurea	227.308	0.61	3	3	4	70.23	0.818	16
CCCCNC1CCCCC1NS(C)(=O)=O	IMED1912558480	N-[2-(butylamino)cyclohexyl]methanesulfonamide	248.392	1.236	3	2	6	58.2	1.0	16
CC1=NC(NC2CCCC2(C)CO)=CC=N1	IMED1272598516	{1-methyl-2-[(2-methylpyrimidin-4-yl)amino]cyclopentyl}methanol	221.304	1.748	4	2	3	58.04	0.667	16
CC1=NC(NC2CCCCNC2=O)=CC=N1	IMED1272310249	3-[(2-methylpyrimidin-4-yl)amino]azepan-2-one	220.276	0.866	4	2	2	66.91	0.545	16
CC1=NC(=NO1)C(C)(C)NCC1CCCC1	IMED1137184847	(cyclopentylmethyl)[2-(5-methyl-1,2,4-oxadiazol-3-yl)propan-2-yl]amine	223.32	2.393	4	1	4	50.95	0.833	16
CC1=C(C)N=C(NC2CC(O)C2(C)C)N=C1	IMED1744030153	3-[(4,5-dimethylpyrimidin-2-yl)amino]-2,2-dimethylcyclobutan-1-ol	221.304	1.665	4	2	2	58.04	0.667	16
CC1=NC(=NO1)C(C)(C)NCC1CCCO1	IMED1137176849	[2-(5-methyl-1,2,4-oxadiazol-3-yl)propan-2-yl][(oxolan-2-yl)methyl]amine	225.292	1.382	5	1	4	60.18	0.818	16
CC1=NC(=NO1)C(C)(C)NCC1CCOC1	IMED1137184828	[2-(5-methyl-1,2,4-oxadiazol-3-yl)propan-2-yl][(oxolan-3-yl)methyl]amine	225.292	1.239	5	1	4	60.18	0.818	16
CC1=NC(NC2CCCC2(C)CO)=NC=C1	IMED1272598413	{1-methyl-2-[(4-methylpyrimidin-2-yl)amino]cyclopentyl}methanol	221.304	1.748	4	2	3	58.04	0.667	16
CC1=NC(C)=NC(NCC2(O)CCSC2)=C1	IMED1765175129	3-{[(2,6-dimethylpyrimidin-4-yl)amino]methyl}thiolan-3-ol	239.344	1.373	5	2	3	58.04	0.636	16
CC1=CN2N=C(NC3(CO)CCC3)SC2=N1	IMED1446931816	[1-({6-methylimidazo[2,1-b][1,3,4]thiadiazol-2-yl}amino)cyclobutyl]methanol	238.316	1.426	6	2	3	62.45	0.6	16
CC1=CN2N=C(NC3CCCOC3)SC2=N1	IMED1140468338	6-methyl-N-(oxan-3-yl)imidazo[2,1-b][1,3,4]thiadiazol-2-amine	238.316	1.69	6	1	2	51.45	0.6	16
CC1=CN2N=C(NC3CCOCC3)SC2=N1	IMED646474713	6-methyl-N-(oxan-4-yl)imidazo[2,1-b][1,3,4]thiadiazol-2-amine	238.316	1.69	6	1	2	51.45	0.6	16
CC1=CN2N=C(NC3CNC(=O)C3)SC2=N1	IMED1765257916	4-({6-methylimidazo[2,1-b][1,3,4]thiadiazol-2-yl}amino)pyrrolidin-2-one	237.288	0.4	6	2	2	71.32	0.444	16
CC1=NC(=NO1)C1(CCCC1)NCC1CC1	IMED1071225205	N-(cyclopropylmethyl)-1-(5-methyl-1,2,4-oxadiazol-3-yl)cyclopentan-1-amine	221.304	2.147	4	1	4	50.95	0.833	16
CC1=C(C)N=C(NC2CCCCC2O)N=C1	IMED1546843480	2-[(4,5-dimethylpyrimidin-2-yl)amino]cyclohexan-1-ol	221.304	1.809	4	2	2	58.04	0.667	16
CC1=NC(NC2CCCCNC2=O)=NC=C1	IMED1232722530	3-[(4-methylpyrimidin-2-yl)amino]azepan-2-one	220.276	0.866	4	2	2	66.91	0.545	16
CC1=NC(=NO1)C1(CCCCC1)NCC#N	IMED827041153	2-{[1-(5-methyl-1,2,4-oxadiazol-3-yl)cyclohexyl]amino}acetonitrile	220.276	1.651	5	1	3	74.74	0.727	16
CC1=C(C)N=C(NC2CCCNC2=O)N=C1	IMED1546831337	3-[(4,5-dimethylpyrimidin-2-yl)amino]piperidin-2-one	220.276	0.784	4	2	2	66.91	0.545	16
CC1=CN2N=C(NCC3(C)COC3)SC2=N1	IMED1189114082	6-methyl-N-[(3-methyloxetan-3-yl)methyl]imidazo[2,1-b][1,3,4]thiadiazol-2-amine	238.316	1.548	6	1	3	51.45	0.6	16
CC1=CN2N=C(NCC3(O)CCC3)SC2=N1	IMED1172284136	1-[({6-methylimidazo[2,1-b][1,3,4]thiadiazol-2-yl}amino)methyl]cyclobutan-1-ol	238.316	1.426	6	2	3	62.45	0.6	16
CC1=NC(=NO1)C1(CCCCC1)NCCO	IMED1337835374	2-{[1-(5-methyl-1,2,4-oxadiazol-3-yl)cyclohexyl]amino}ethan-1-ol	225.292	1.119	5	2	4	71.18	0.818	16
CC1=NN=C2C=CC(NC3CC3(C)C)=NN12	IMED785304179	N-(2,2-dimethylcyclopropyl)-3-methyl-[1,2,4]triazolo[4,3-b]pyridazin-6-amine	217.276	1.643	5	1	2	55.11	0.545	16
CC1=NC(=NO1)C1(CCCCC1)NCCF	IMED1414625245	N-(2-fluoroethyl)-1-(5-methyl-1,2,4-oxadiazol-3-yl)cyclohexan-1-amine	227.283	2.097	4	1	4	50.95	0.818	16
CC1=NC(CNC2CCCC2(C)CO)=NO1	IMED1855890060	(1-methyl-2-{[(5-methyl-1,2,4-oxadiazol-3-yl)methyl]amino}cyclopentyl)methanol	225.292	1.019	5	2	4	71.18	0.818	16
CNC(=O)C1CCCC1NCC1CCOC1	IMED1579350318	N-methyl-2-{[(oxolan-3-yl)methyl]amino}cyclopentane-1-carboxamide	226.32	0.527	3	2	4	50.36	0.917	16
CC1=C(C)N=C(NCC2(O)CCOC2)N=C1	IMED1546972138	3-{[(4,5-dimethylpyrimidin-2-yl)amino]methyl}oxolan-3-ol	223.276	0.657	5	2	3	67.27	0.636	16
CC1=NN2N=C(NC3CC3(C)C)C=CC2=N1	IMED2089779378	N-(2,2-dimethylcyclopropyl)-2-methyl-[1,2,4]triazolo[1,5-b]pyridazin-6-amine	217.276	1.643	5	1	2	55.11	0.545	16
CCC1CCCC1NC(C)C1=NN=C(C)O1	IMED1912517610	2-ethyl-N-[1-(5-methyl-1,3,4-oxadiazol-2-yl)ethyl]cyclopentan-1-amine	223.32	2.607	4	1	4	50.95	0.833	16
CC1=NN=C(CNC2CCCC2(C)CO)S1	IMED1855891355	(1-methyl-2-{[(5-methyl-1,3,4-thiadiazol-2-yl)methyl]amino}cyclopentyl)methanol	241.36	1.487	5	2	4	58.04	0.818	16
CC1=C(C)N=C(NCC2CCC(O)C2)N=C1	IMED1829030742	3-{[(4,5-dimethylpyrimidin-2-yl)amino]methyl}cyclopentan-1-ol	221.304	1.666	4	2	3	58.04	0.667	16
CC1=NN2N=C(NC3CCCC3)C=CC2=N1	IMED1980981347	N-cyclopentyl-2-methyl-[1,2,4]triazolo[1,5-b]pyridazin-6-amine	217.276	1.787	5	1	2	55.11	0.545	16
CC1=NC=NC(NC2CCCC2(C)CO)=C1	IMED1272598302	{1-methyl-2-[(6-methylpyrimidin-4-yl)amino]cyclopentyl}methanol	221.304	1.748	4	2	3	58.04	0.667	16
CNC(=O)NC(=O)CNC1CCCC1C#N	IMED2161436608	1-{2-[(2-cyanocyclopentyl)amino]acetyl}-3-methylurea	224.264	-0.276	4	3	3	94.02	0.7	16
CC1=NC(C)=NC(NC2CCCC2C#N)=C1	IMED1765176457	2-[(2,6-dimethylpyrimidin-4-yl)amino]cyclopentane-1-carbonitrile	216.288	2.198	4	1	2	61.6	0.583	16
CC1=NC=NC(NC2CCCCNC2=O)=C1	IMED1173005819	3-[(6-methylpyrimidin-4-yl)amino]azepan-2-one	220.276	0.866	4	2	2	66.91	0.545	16
CC1=CN=C(NC2CCCC2(C)CO)N=C1	IMED1526982161	{1-methyl-2-[(5-methylpyrimidin-2-yl)amino]cyclopentyl}methanol	221.304	1.748	4	2	3	58.04	0.667	16
CC1=C(N=C(NC2CCCOC2)C=C1)C#N	IMED1815753208	3-methyl-6-[(oxan-3-yl)amino]pyridine-2-carbonitrile	217.272	1.853	4	1	2	57.94	0.5	16
CC1=C(N=C(NC2CCOCC2)C=C1)C#N	IMED1815681345	3-methyl-6-[(oxan-4-yl)amino]pyridine-2-carbonitrile	217.272	1.853	4	1	2	57.94	0.5	16
CC1=C(C)N=C(NCC2CCCC2O)N=C1	IMED1546907379	2-{[(4,5-dimethylpyrimidin-2-yl)amino]methyl}cyclopentan-1-ol	221.304	1.666	4	2	3	58.04	0.667	16
CC1=C(C)N=C(NCC2COCCO2)N=C1	IMED1546805994	N-[(1,4-dioxan-2-yl)methyl]-4,5-dimethylpyrimidin-2-amine	223.276	0.921	5	1	3	56.27	0.636	16
CSC1=NC(NC2CC(O)C2(C)C)=CN=C1	IMED1744028474	2,2-dimethyl-3-{[6-(methylsulfanyl)pyrazin-2-yl]amino}cyclobutan-1-ol	239.344	1.77	5	2	3	58.04	0.636	16
CSC1=NC(NC2CCCCC2O)=CN=C1	IMED1716327637	2-{[6-(methylsulfanyl)pyrazin-2-yl]amino}cyclohexan-1-ol	239.344	1.914	5	2	3	58.04	0.636	16
COC1=NC(NC2CCCOC2)=CC(C)=N1	IMED1679854353	2-methoxy-6-methyl-N-(oxan-3-yl)pyrimidin-4-amine	223.276	1.385	5	1	3	56.27	0.636	16
CC1=NN=C2C=CC(NC3CCCC3)=NN12	IMED729022481	N-cyclopentyl-3-methyl-[1,2,4]triazolo[4,3-b]pyridazin-6-amine	217.276	1.787	5	1	2	55.11	0.545	16
COC[C@@H](O)CNC1C2CCOC2C1(C)C	IMED2020910016	(2S)-1-({7,7-dimethyl-2-oxabicyclo[3.2.0]heptan-6-yl}amino)-3-methoxypropan-2-ol	229.32	0.397	4	2	5	50.72	1.0	16
COC[C@H](O)CNC1C2CCOC2C1(C)C	IMED2020903944	(2R)-1-({7,7-dimethyl-2-oxabicyclo[3.2.0]heptan-6-yl}amino)-3-methoxypropan-2-ol	229.32	0.397	4	2	5	50.72	1.0	16
COC1=NC(NC2CCOCC2)=CC(C)=N1	IMED1633065954	2-methoxy-6-methyl-N-(oxan-4-yl)pyrimidin-4-amine	223.276	1.385	5	1	3	56.27	0.636	16
COC1=NC(NC2CCOC2C)=CC(C)=N1	IMED1679949027	2-methoxy-6-methyl-N-(2-methyloxolan-3-yl)pyrimidin-4-amine	223.276	1.383	5	1	3	56.27	0.636	16
COC1=NC(NC2CCS(=O)C2)=CC(C)=N1	IMED1679895545	3-[(2-methoxy-6-methylpyrimidin-4-yl)amino]-1lambda4-thiolan-1-one	241.316	0.727	5	1	3	64.11	0.6	16
COC1=NC(NC2CCS(=O)C2)=NC(C)=C1	IMED1317670618	3-[(4-methoxy-6-methylpyrimidin-2-yl)amino]-1lambda4-thiolan-1-one	241.316	0.727	5	1	3	64.11	0.6	16
CC1=NC(NCC2(O)CCSC2)=C(C)N=C1	IMED1863917283	3-{[(3,6-dimethylpyrazin-2-yl)amino]methyl}thiolan-3-ol	239.344	1.373	5	2	3	58.04	0.636	16
CS(=O)(=O)NC1CCCCC1NCC(N)=O	IMED1912560091	2-[(2-methanesulfonamidocyclohexyl)amino]acetamide	249.336	-1.078	4	3	5	101.29	0.889	16
CS(=O)(=O)NC1CCCCC1NCC1CC1	IMED1912559035	N-{2-[(cyclopropylmethyl)amino]cyclohexyl}methanesulfonamide	246.376	0.846	3	2	5	58.2	1.0	16
CS(=O)(=O)NC1CCCCC1NCCCO	IMED2069731403	N-{2-[(3-hydroxypropyl)amino]cyclohexyl}methanesulfonamide	250.364	-0.181	4	3	6	78.43	1.0	16
COCC1=NSC(NC2CC(O)C2(C)C)=N1	IMED1744029274	3-{[3-(methoxymethyl)-1,2,4-thiadiazol-5-yl]amino}-2,2-dimethylcyclobutan-1-ol	243.332	1.256	6	2	4	67.27	0.8	16
CS(=O)(=O)C1(CNC2CCOCC2)CCC1	IMED1951313127	N-[(1-methanesulfonylcyclobutyl)methyl]oxan-4-amine	247.36	0.722	4	1	4	55.4	1.0	16
CSCCNC1CCCCC1NS(C)(=O)=O	IMED2069742199	N-(2-{[2-(methylsulfanyl)ethyl]amino}cyclohexyl)methanesulfonamide	266.432	0.799	4	2	6	58.2	1.0	16
CS(=O)(=O)NCCCNC1CCC11CCC1	IMED2002917903	N-[3-({spiro[3.3]heptan-1-yl}amino)propyl]methanesulfonamide	246.376	0.848	3	2	6	58.2	1.0	16
CC1=C(C)N=C(NCC2(O)CCSC2)N=C1	IMED1546916069	3-{[(4,5-dimethylpyrimidin-2-yl)amino]methyl}thiolan-3-ol	239.344	1.373	5	2	3	58.04	0.636	16
CC1=NC(NC2CC(F)(F)C2)=NC(=C1)C#N	IMED2093026168	2-[(3,3-difluorocyclobutyl)amino]-6-methylpyrimidine-4-carbonitrile	224.214	1.866	4	1	2	61.6	0.5	16
COCC1=NSC(NC2CCCCC2O)=N1	IMED1317692272	2-{[3-(methoxymethyl)-1,2,4-thiadiazol-5-yl]amino}cyclohexan-1-ol	243.332	1.4	6	2	4	67.27	0.8	16
CC1=NC(NC2CCS(=O)C2)=NC(=C1)C#N	IMED2091506669	6-methyl-2-[(1-oxo-1lambda4-thiolan-3-yl)amino]pyrimidine-4-carbonitrile	236.3	0.59	5	1	2	78.67	0.5	16
CC1=CC(C)=NC(NCC2(O)CCSC2)=N1	IMED1526992357	3-{[(4,6-dimethylpyrimidin-2-yl)amino]methyl}thiolan-3-ol	239.344	1.373	5	2	3	58.04	0.636	16
CC1=NSC(NCC(O)C2CCOCC2)=N1	IMED1272502474	2-[(3-methyl-1,2,4-thiadiazol-5-yl)amino]-1-(oxan-4-yl)ethan-1-ol	243.332	1.046	6	2	4	67.27	0.8	16
CC1=NN=C(CNC2CCCC2(C)CO)O1	IMED1824206032	(1-methyl-2-{[(5-methyl-1,3,4-oxadiazol-2-yl)methyl]amino}cyclopentyl)methanol	225.292	1.019	5	2	4	71.18	0.818	16
CC1=NSC(NCC2(C)CCCCC2O)=N1	IMED1333274676	2-methyl-2-{[(3-methyl-1,2,4-thiadiazol-5-yl)amino]methyl}cyclohexan-1-ol	241.36	2.2	5	2	3	58.04	0.818	16
